bib,fullname,sex,age,category,country_code,club,utmb_index,rank_scratch,rank_sex,rank_cat,race_time,diff_to_first,is_finisher,status,start_time,profile_url,race_time_seconds,total_rest_time,total_rest_time_seconds,n_passings
818,Jan BOGAERT,H,47,45-49M,BE,NA,644,1281,1093,210,42:38:51,24:22:22,TRUE,f,2026-08-28T17:51:34.030Z,https://utmb.world/runner/1261977.jan.bogaert,153531.64,3:22:13,12133.28,27
1945,Suda TANTIVEERASUT,F,40,40-44W,TH,HOKA TH,504,1282,189,32,42:40:48,24:24:19,TRUE,f,2026-08-28T17:52:18.710Z,https://utmb.world/runner/766185.suda.tantiveerasut,153647.49,1:49:34,6574.389999999999,27
2332,Andrés BALADO SÁNCHEZ,H,50,50-54M,ES,Goimazpe/Goikogane,456,1283,1094,107,42:41:29,24:25:00,TRUE,f,2026-08-28T17:50:30.140Z,https://utmb.world/runner/3066083.andres.baladosanchez,153689.17,2:59:20,10759.69,27
831,Elliott PASHLEY,H,32,20-34M,GB,Marsden Racers,642,1284,1095,245,42:41:40,24:25:11,TRUE,f,2026-08-28T17:52:09.710Z,https://utmb.world/runner/6006253.elliott.pashley,153699.63,4:31:18,16278.410000000002,27
1609,Samuel VICAT,H,49,45-49M,FR,NA,537,1285,1096,211,42:43:15,24:26:46,TRUE,f,2026-08-28T17:51:34.220Z,https://utmb.world/runner/3695975.samuel.vicat,153795.63,6:25:03,23102.82,27
1455,Anne MAXWELL,F,44,40-44W,US,NA,551,1286,190,33,42:43:32,24:27:03,TRUE,f,2026-08-28T17:51:13.450Z,https://utmb.world/runner/5482865.anne.maxwell,153811.69,4:25:39,15938.500000000002,27
2280,Thomas CROISIER,H,52,50-54M,FR,NA,462,1287,1097,108,42:44:08,24:27:39,TRUE,f,2026-08-28T17:49:26.730Z,https://utmb.world/runner/1037361.thomas.croisier,153847.91,3:27:49,12468.83,27
1736,Nicolai Gravers NIELSEN,H,56,55-59M,DK,NA,522,1288,1098,46,42:45:18,24:28:49,TRUE,f,2026-08-28T17:52:54.930Z,https://utmb.world/runner/4742282.nicolaigravers.nielsen,153917.98,4:58:37,17916.77,27
720,Philippe CAMPOLINI,H,43,40-44M,BE,None,673,1289,1099,263,42:45:20,24:28:51,TRUE,f,2026-08-28T17:52:41.190Z,https://utmb.world/runner/4555130.philippe.campolini,153920.71,5:25:50,19549.63,27
2126,Hamidou DIA,H,43,40-44M,MR,RunRun Tours,484,1290,1100,264,42:45:26,24:28:57,TRUE,f,2026-08-28T17:52:25.870Z,https://utmb.world/runner/1176735.hamidou.dia,153925.78,2:38:33,9513.08,27
1973,Michal MROWIEC,H,50,50-54M,US,NA,500,1291,1101,109,42:47:09,24:30:40,TRUE,f,2026-08-28T17:51:01.000Z,https://utmb.world/runner/4202767.michal.mrowiec,154029.47,3:24:53,12293.000000000002,27
1442,Teo COUTURIER,H,30,20-34M,FR,TEAM ATRC,551,1292,1102,246,42:47:52,24:31:23,TRUE,f,2026-08-28T17:49:39.040Z,https://utmb.world/runner/969271.teo.couturier,154072.24,4:01:03,14462.650000000001,27
1064,Alexandre SECCAUD,H,53,50-54M,FR,Physionline,603,1293,1103,110,42:48:37,24:32:08,TRUE,f,2026-08-28T17:51:53.770Z,https://utmb.world/runner/4322248.alexandre.seccaud,154116.71,5:14:08,18848.02,27
1047,Florent DUPONT,H,39,35-39M,GB,NA,607,1294,1104,213,42:48:53,24:32:24,TRUE,f,2026-08-28T17:52:20.620Z,https://utmb.world/runner/5722533.florent.dupont,154133.2,3:47:44,13663.59,27
1894,Loïc ANDRE,H,49,45-49M,FR,Spheniscus,506,1295,1105,212,42:48:54,24:32:25,TRUE,f,2026-08-28T17:52:00.680Z,https://utmb.world/runner/519212.loic.andre,154134.3,0:58:10,3490.25,27
1105,Sébastien KOSLOFF,H,51,50-54M,FR,NA,597,1296,1106,111,42:48:56,24:32:27,TRUE,f,2026-08-28T17:49:28.270Z,https://utmb.world/runner/2151309.sebastien.kosloff,154136.2,4:02:44,14563.8,27
1794,Petra RAICEVIC,F,36,35-39W,ME,Pk Vjeverica,516,1297,191,56,42:49:57,24:33:28,TRUE,f,2026-08-28T17:51:49.070Z,https://utmb.world/runner/4443992.petra.raicevic,154197.33,2:33:22,9202.189999999999,27
1935,Janneke SCHERPENHUYZEN,F,35,35-39W,NL,Lesseau / Hoka,500,1298,192,57,42:50:41,24:34:12,TRUE,f,2026-08-28T17:49:49.020Z,https://utmb.world/runner/4280784.janneke.scherpenhuyzen,154241.58,3:28:42,12522.380000000001,27
1998,Mohammed ALAOUI,H,37,35-39M,SE,NA,497,1299,1107,214,42:51:09,24:34:40,TRUE,f,2026-08-28T17:52:50.610Z,https://utmb.world/runner/4853524.mohammed.alaoui,154268.96,4:22:48,15768.32,27
1912,Mickael LE BARON,H,53,50-54M,FR,COURIR A KERVIGNAC,505,1300,1108,112,42:53:12,24:36:43,TRUE,f,2026-08-28T17:52:37.250Z,https://utmb.world/runner/659292.mickael.lebaron,154392.42,4:18:40,15519.97,27
1629,Marcin BODZIACHOWSKI,H,45,45-49M,PL,Ultras Legia / JacekBiega Running Team,535,1301,1109,213,42:53:48,24:37:19,TRUE,f,2026-08-28T17:52:19.250Z,https://utmb.world/runner/3983017.marcin.bodziachowski,154428.66,3:50:54,13853.71,27
1620,Olivier BONIFACE,H,39,35-39M,FR,Flize Army,536,1302,1110,215,42:53:52,24:37:23,TRUE,f,2026-08-28T17:52:06.200Z,https://utmb.world/runner/4893532.olivier.boniface,154431.8,6:17:04,22623.76,27
898,Dorian BONIFACE,H,28,20-34M,FR,Sallanches Trail Club,628,1303,1111,247,42:54:01,24:37:32,TRUE,f,2026-08-28T17:52:00.410Z,https://utmb.world/runner/4523726.dorian.boniface,154440.74,6:33:35,23614.820000000003,27
1672,Matthieu ZARAGOSA,H,38,35-39M,FR,SLC MARTIGUES,550,1304,1112,216,42:55:04,24:38:35,TRUE,f,2026-08-28T17:49:55.080Z,https://utmb.world/runner/4543727.matthieu.zaragosa,154504.58,3:12:21,11540.66,27
1552,Barbara GASSMANN,F,40,40-44W,AR,NA,542,1305,193,34,42:55:41,24:39:12,TRUE,f,2026-08-28T17:51:49.530Z,https://utmb.world/runner/3001969.barbara.gassmann,154541.36,4:29:51,16190.72,27
1326,Brittney JACOBSON,F,36,35-39W,US,NA,564,1306,194,58,42:56:07,24:39:38,TRUE,f,2026-08-28T17:51:10.760Z,https://utmb.world/runner/4289636.brittney.jacobson,154566.96,3:21:24,12083.67,27
1976,Sébastien PHILIPPE,H,37,35-39M,FR,NA,500,1307,1113,217,42:56:11,24:39:42,TRUE,f,2026-08-28T17:49:32.470Z,https://utmb.world/runner/3858353.sebastien.philippe,154571.17,3:31:59,12719.02,27
1476,Sophie MAZIERES,F,35,35-39W,FR,BNBRC,551,1308,195,59,42:56:19,24:39:50,TRUE,f,2026-08-28T17:51:32.270Z,https://utmb.world/runner/3212807.sophie.mazieres,154579.65,4:24:38,15878.419999999998,27
1989,Louane PERRET,F,34,20-34W,CH,Reaching Summits,498,1309,196,45,42:56:33,24:40:04,TRUE,f,2026-08-28T17:51:55.310Z,https://utmb.world/runner/6431285.louane.perret,154592.99,3:09:26,11366.24,27
2145,Fabrizio CASTRO FLORIO,H,41,40-44M,IT,Tartarughe Della Kirghisia,480,1310,1114,265,42:57:03,24:40:34,TRUE,f,2026-08-28T17:50:06.430Z,https://utmb.world/runner/986799.fabrizio.castroflorio,154623.32,3:50:13,13812.689999999999,27
2076,Krzysztof CZYŚCIAK,H,53,50-54M,PL,KB Sobótka,489,1311,1115,113,42:57:09,24:40:40,TRUE,f,2026-08-28T17:50:10.760Z,https://utmb.world/runner/4014396.krzysztof.czysciak,154628.4,3:04:51,11091.220000000001,27
1574,Tara HANUSA,F,34,20-34W,US,NA,540,1312,197,46,42:57:27,24:40:58,TRUE,f,2026-08-28T17:49:00.250Z,https://utmb.world/runner/5504033.tara.hanusa,154646.75,3:59:08,14347.810000000001,27
1808,Luis KRYZOZUN,H,56,55-59M,BR,CONFORT FITNESS,515,1313,1116,47,42:57:59,24:41:30,TRUE,f,2026-08-28T17:52:02.040Z,https://utmb.world/runner/2647263.luis.kryzozun,154679.4,3:56:09,14169.480000000001,27
1608,Arnaud CAILLE,H,37,35-39M,FR,US Valenciennes Athlétisme,537,1314,1117,218,42:58:06,24:41:37,TRUE,f,2026-08-28T17:49:19.380Z,https://utmb.world/runner/5348450.arnaud.caille,154686.07,3:07:04,11223.75,27
1652,Yann DELSAUT,H,26,20-34M,FR,Les Foulées de l'Olivier,532,1315,1118,248,42:58:46,24:42:17,TRUE,f,2026-08-28T17:50:15.080Z,https://utmb.world/runner/4313734.yann.delsaut,154726.57,3:08:13,11293.31,27
2283,Antoine PALAVIOUX,H,48,45-49M,FR,BCV,463,1316,1119,214,42:59:19,24:42:50,TRUE,f,2026-08-28T17:49:53.590Z,https://utmb.world/runner/1719961.antoine.palavioux,154758.45,4:14:50,15290.24,27
1678,Alice GUILLEMOT,F,29,20-34W,FR,NA,528,1317,198,47,42:59:58,24:43:29,TRUE,f,2026-08-28T17:51:26.720Z,https://utmb.world/runner/5643278.alice.guillemot,154798.14,5:33:04,19983.76,27
1754,Nicky BROUWER,H,33,20-34M,NL,KBOOM RUNNING,520,1317,1120,249,42:59:58,24:43:29,TRUE,f,2026-08-28T17:50:24.160Z,https://utmb.world/runner/5301262.nicky.brouwer,154798.77,4:33:21,16400.91,27
2396,Fernando Manuel AFONSO FRANCO,H,54,50-54M,ES,MAFASCA TRAIL,447,1319,1121,114,43:00:26,24:43:57,TRUE,f,2026-08-28T17:51:48.100Z,https://utmb.world/runner/160866.fernandomanuel.afonsofranco,154825.92,4:16:05,15365.300000000001,27
2154,Julien BONIFAY,H,43,40-44M,FR,TEAM BERTAGNE,478,1320,1122,266,43:00:48,24:44:19,TRUE,f,2026-08-28T17:51:07.740Z,https://utmb.world/runner/1366425.julien.bonifay,154848.03,2:26:00,8760.32,27
1233,Kyle BURNS,H,32,20-34M,US,NA,580,1321,1123,250,43:00:59,24:44:30,TRUE,f,2026-08-28T17:51:02.600Z,https://utmb.world/runner/5504637.kyle.burns,154858.85,4:15:58,15357.689999999999,27
1565,Soon Saam LEE,H,40,40-44M,MY,Snack Right,541,1322,1124,267,43:01:32,24:45:03,TRUE,f,2026-08-28T17:49:30.730Z,https://utmb.world/runner/3475305.soonsaam.lee,154891.55,4:46:58,17217.62,27
1617,Konrad DLUGOLECKI,H,48,45-49M,PL,BIEGOWA ŚWIDNICA,536,1323,1125,215,43:02:42,24:46:13,TRUE,f,2026-08-28T17:50:47.180Z,https://utmb.world/runner/2568473.konrad.dlugolecki,154961.96,4:47:58,17277.69,27
1814,Jonas GRETRY,H,38,35-39M,BE,NA,514,1324,1126,219,43:02:49,24:46:20,TRUE,f,2026-08-28T17:50:20.570Z,https://utmb.world/runner/4318901.jonas.gretry,154968.64,5:05:50,18349.79,27
1937,Guillaume LONJON,H,43,40-44M,FR,NA,502,1325,1127,268,43:03:51,24:47:22,TRUE,f,2026-08-28T17:52:55.330Z,https://utmb.world/runner/4953949.guillaume.lonjon,155030.69,5:13:17,18796.940000000002,27
1884,Clovis CROUZET,H,44,40-44M,FR,NA,506,1326,1128,269,43:03:55,24:47:26,TRUE,f,2026-08-28T17:52:51.710Z,https://utmb.world/runner/1090911.clovis.crouzet,155034.91,5:10:46,18646.07,27
1781,Jinko RICHARDS,F,56,55-59W,JP,NA,518,1327,199,9,43:04:24,24:47:55,TRUE,f,2026-08-28T17:52:29.120Z,https://utmb.world/runner/565685.jinko.richards,155064.75,2:47:26,10046.03,27
2540,Simon THOMET,H,40,40-44M,CH,NA,418,1328,1129,270,43:04:31,24:48:02,TRUE,f,2026-08-28T17:52:28.880Z,https://utmb.world/runner/64678.simon.thomet,155070.43,1:36:31,5790.98,27
1511,Andrew BOGUS,H,37,35-39M,US,NA,547,1329,1130,220,43:04:32,24:48:03,TRUE,f,2026-08-28T17:49:51.580Z,https://utmb.world/runner/873291.andrew.bogus,155071.92,4:07:55,14875.099999999999,27
1745,Kobai LI,F,43,40-44W,JP,Tokyo Trail Running,521,1330,200,35,43:05:46,24:49:17,TRUE,f,2026-08-28T17:51:04.000Z,https://utmb.world/runner/3215147.kobai.li,155146.61,4:20:48,15647.990000000002,27
2063,Caroline UPTON,F,62,60-64W,GB,Notfast,491,1330,200,4,43:05:46,24:49:17,TRUE,f,2026-08-28T17:51:09.520Z,https://utmb.world/runner/737497.caroline.upton,155146.04,3:15:58,11758.47,27
1537,Olivier ZYZAK,H,37,35-39M,FR,NA,542,1332,1131,221,43:06:19,24:49:50,TRUE,f,2026-08-28T17:51:55.000Z,https://utmb.world/runner/4902052.olivier.zyzak,155179.88,4:25:04,15904.320000000002,27
1493,Jerzy DZIADOSZ,H,57,55-59M,PL,OneManTeam,549,1333,1132,48,43:06:54,24:50:25,TRUE,f,2026-08-28T17:52:22.310Z,https://utmb.world/runner/813777.jerzy.dziadosz,155214.27,4:18:10,15489.85,27
1529,Samira ADJAOUD,F,48,45-49W,FR,NA,546,1334,202,26,43:07:05,24:50:36,TRUE,f,2026-08-28T17:52:18.690Z,https://utmb.world/runner/127592.samira.adjaoud,155224.43,3:52:08,13927.9,27
2232,Rita PASSOS,F,43,40-44W,PT,NA,470,1334,202,36,43:07:05,24:50:36,TRUE,f,2026-08-28T17:52:18.960Z,https://utmb.world/runner/4543615.rita.passos,155224.28,3:02:51,10971.14,27
2383,Pierre SCHRAMECK,H,48,45-49M,FR,Smokers,449,1336,1133,216,43:07:51,24:51:22,TRUE,f,2026-08-28T17:52:14.590Z,https://utmb.world/runner/77594.pierre.schrameck,155270.97,3:25:22,12321.98,27
2243,Roderick SALIH,H,52,50-54M,PH,Bar R Camp/Altra Team,467,1337,1134,115,43:08:53,24:52:24,TRUE,f,2026-08-28T17:49:12.560Z,https://utmb.world/runner/1846583.roderick.salih,155333.02,2:52:12,10331.57,27
1782,Stine HEISELBERG,F,51,50-54W,DK,NA,517,1338,204,22,43:09:04,24:52:35,TRUE,f,2026-08-28T17:50:15.950Z,https://utmb.world/runner/2233523.stine.heiselberg,155343.65,3:37:25,13045.159999999998,27
2414,Stanislaw KUTYLA,H,54,50-54M,PL,Niepolomice Biegaja,444,1339,1135,116,43:09:40,24:53:11,TRUE,f,2026-08-28T17:51:49.940Z,https://utmb.world/runner/907739.stanislaw.kutyla,155379.7,4:15:46,15346.250000000002,27
1896,Matthieu MEUNIER,H,49,45-49M,FR,NA,506,1340,1136,217,43:10:31,24:54:02,TRUE,f,2026-08-28T17:50:59.820Z,https://utmb.world/runner/758822.matthieu.meunier,155431.14,4:05:31,14731.310000000001,27
1281,Sarah LAHAYE,F,40,40-44W,US,NA,597,1341,205,37,43:10:48,24:54:19,TRUE,f,2026-08-28T17:51:26.080Z,https://utmb.world/runner/4162259.sarah.lahaye,155448.61,4:58:38,17917.78,27
2627,Stéphane BULTEAU,H,53,50-54M,BE,TNTB,510,1342,1137,117,43:10:49,24:54:20,TRUE,f,2026-08-28T17:52:20.180Z,https://utmb.world/runner/1010787.stephane.bulteau,155449.54,6:25:38,23138.39,27
2443,Xueping CHENG,H,44,40-44M,CN,NA,440,1343,1138,271,43:10:55,24:54:26,TRUE,f,2026-08-28T17:52:39.260Z,https://utmb.world/runner/5432140.xueping.cheng,155455.45,2:52:12,10332.22,27
2012,Sergi RIU ANGUERA,H,44,40-44M,ES,Club Atlètic Ivars,497,1344,1139,272,43:11:06,24:54:37,TRUE,f,2026-08-28T17:52:02.420Z,https://utmb.world/runner/1563013.sergi.riuanguera,155466.57,3:39:25,13164.710000000001,27
1303,Denis DEPAOLI,H,47,45-49M,IT,NA,570,1345,1140,218,43:11:22,24:54:53,TRUE,f,2026-08-28T17:50:24.160Z,https://utmb.world/runner/2121441.denis.depaoli,155482.28,6:10:13,22213.45,27
2397,Gérald RIPOLL,H,53,50-54M,FR,montpezat source du sport nature,447,1346,1141,118,43:12:00,24:55:31,TRUE,f,2026-08-28T17:49:32.210Z,https://utmb.world/runner/949927.gerald.ripoll,155520.21,4:57:17,17837.379999999997,27
1859,Stoyan KOVACHEV,H,50,50-54M,BG,SUPER MARIO,510,1347,1142,119,43:12:13,24:55:44,TRUE,f,2026-08-28T17:52:34.510Z,https://utmb.world/runner/4740580.stoyan.kovachev,155533.36,5:27:06,19626.3,27
990,Jordan MILLAR,H,27,20-34M,GB,Holmfirth Harriers,615,1348,1143,251,43:13:03,24:56:34,TRUE,f,2026-08-28T17:51:40.210Z,https://utmb.world/runner/4599794.jordan.millar,155583.54,3:42:05,13324.51,27
2622,Ge LI,H,39,35-39M,CN,跑者日历,417,1349,1144,222,43:13:43,24:57:14,TRUE,f,2026-08-28T17:50:07.990Z,https://utmb.world/runner/5973587.ge.li,155622.53,1:38:13,5893.07,27
1961,Kenichi YAMASHITA,H,57,55-59M,JP,Waku-Waku(^^),501,1350,1145,49,43:14:36,24:58:07,TRUE,f,2026-08-28T17:50:05.110Z,https://utmb.world/runner/232643.kenichi.yamashita,155676.71,5:16:53,19012.58,27
1946,Bertrand LECLERC,H,44,40-44M,FR,NA,502,1351,1146,273,43:15:24,24:58:55,TRUE,f,2026-08-28T17:51:03.700Z,https://utmb.world/runner/4437660.bertrand.leclerc,155724.2,4:49:21,17361.22,27
1908,Lior OREN,H,51,50-54M,IL,NA,505,1352,1147,120,43:16:00,24:59:31,TRUE,f,2026-08-28T17:50:00.090Z,https://utmb.world/runner/6010038.lior.oren,155760.17,4:57:12,17832.11,27
2166,Mouhamed DIOP,H,40,40-44M,SN,SINGA,477,1353,1148,274,43:16:01,24:59:32,TRUE,f,2026-08-28T17:50:17.050Z,https://utmb.world/runner/5767318.mouhamed.diop,155761.92,1:51:35,6695.09,27
1909,Ido GAZIT,H,43,40-44M,IL,G2KMUG,505,1354,1149,275,43:16:03,24:59:34,TRUE,f,2026-08-28T17:49:59.930Z,https://utmb.world/runner/6010036.ido.gazit,155762.62,4:58:50,17930.21,27
2336,Jérôme DOUCHÉ,H,44,40-44M,FR,NA,455,1355,1150,276,43:17:55,25:01:26,TRUE,f,2026-08-28T17:50:17.320Z,https://utmb.world/runner/7772499.jerome.douche,155875.58,3:11:13,11472.720000000001,27
1483,Marco DI FELICE,H,53,50-54M,IT,I Grifoni - Rappresentativa G di F,548,1356,1151,121,43:18:17,25:01:48,TRUE,f,2026-08-28T17:50:14.090Z,https://utmb.world/runner/4704246.marco.difelice,155897.76,4:13:28,15207.9,27
1687,Victor DECAIX,H,38,35-39M,FR,NA,536,1357,1152,223,43:18:45,25:02:16,TRUE,f,2026-08-28T17:49:31.030Z,https://utmb.world/runner/4352032.victor.decaix,155925.13,3:42:08,13328.23,27
2238,Paul SCOTT,H,53,50-54M,GB,NA,469,1358,1153,122,43:18:49,25:02:20,TRUE,f,2026-08-28T17:50:17.550Z,https://utmb.world/runner/2139405.paul.scott,155928.71,3:37:41,13061.28,27
1793,Marcos Antonio CORVINO,H,52,50-54M,AR,NA,515,1359,1154,123,43:18:51,25:02:22,TRUE,f,2026-08-28T17:51:34.950Z,https://utmb.world/runner/6204948.marcosantonio.corvino,155930.32,3:04:56,11096.42,27
2350,Séverine DA COSTA,F,38,35-39W,FR,NA,454,1360,206,60,43:19:53,25:03:24,TRUE,f,2026-08-28T17:49:46.460Z,https://utmb.world/runner/1921661.severine.dacosta,155992.62,2:01:50,7309.6500000000005,27
1755,Corinne HOFSTETTER,F,63,60-64W,CH,NA,520,1361,207,5,43:19:59,25:03:30,TRUE,f,2026-08-28T17:52:37.440Z,https://utmb.world/runner/100389.corinne.hofstetter,155999.49,3:01:02,10862.25,27
2155,Wen TIANJUN,H,42,40-44M,CN,MOUNTJOY,479,1362,1155,277,43:21:27,25:04:58,TRUE,f,2026-08-28T17:51:27.660Z,https://utmb.world/runner/5429644.wen.tianjun,156086.65,3:03:21,11001.039999999999,27
2310,Sarah LEMMON-WARDE,F,23,20-34W,AU,NA,460,1363,208,48,43:21:29,25:05:00,TRUE,f,2026-08-28T17:51:33.340Z,https://utmb.world/runner/5825383.sarah.lemmonwarde,156089.18,3:42:35,13355.300000000001,27
1472,Anonymous,H,45,45-49M,AN,NA,NA,1364,1156,219,43:21:35,25:05:06,TRUE,f,2026-08-28T17:52:17.360Z,NA,156095.15,4:54:03,17642.74,27
1450,Rafał TABIŚ-HUBKA,H,48,45-49M,PL,ZabrzańskieParkoweBieganie/ReshapeRunners,553,1365,1157,220,43:22:40,25:06:11,TRUE,f,2026-08-28T17:51:27.120Z,https://utmb.world/runner/3865363.rafal.tabishubka,156160.35,3:57:57,14277.329999999998,27
1718,Wojciech FEODORÓW,H,57,55-59M,PL,ReshapeRunners,523,1366,1158,50,43:22:42,25:06:13,TRUE,f,2026-08-28T17:51:28.540Z,https://utmb.world/runner/1065647.wojciech.feodorow,156161.53,3:35:26,12926.329999999998,27
1424,Paul SELLEM,H,30,20-34M,FR,Crazy Runners Shop,556,1367,1159,252,43:22:49,25:06:20,TRUE,f,2026-08-28T17:48:38.390Z,https://utmb.world/runner/7445182.paul.sellem,156169.21,9:25:33,33932.869999999995,27
2402,Jose Manuel RIVERA DIAZ,H,46,45-49M,PR,Los Rivera,446,1368,1160,221,43:23:34,25:07:05,TRUE,f,2026-08-28T17:49:59.620Z,https://utmb.world/runner/2980153.josemanuel.riveradiaz,156213.83,1:49:08,6547.83,27
1374,Peter VERHEYDEN,H,56,55-59M,BE,b.u.t.t.,561,1369,1161,51,43:25:40,25:09:11,TRUE,f,2026-08-28T17:51:17.120Z,https://utmb.world/runner/1459867.peter.verheyden,156340.12,3:37:19,13038.84,27
2591,Bastien GATHY,H,36,35-39M,BE,NA,402,1370,1162,224,43:26:02,25:09:33,TRUE,f,2026-08-28T17:52:32.880Z,https://utmb.world/runner/6456727.bastien.gathy,156361.43,2:09:44,7783.9400000000005,27
1288,Sonthaya DUNPHERI,H,46,45-49M,TH,Success gym,572,1371,1163,222,43:26:29,25:10:00,TRUE,f,2026-08-28T17:50:40.530Z,https://utmb.world/runner/5669650.sonthaya.dunpheri,156389.25,5:51:52,21112.4,27
2205,Chao DI,H,48,45-49M,CN,Shanghai Zizhu Running Club,475,1372,1164,223,43:26:34,25:10:05,TRUE,f,2026-08-28T17:52:32.190Z,https://utmb.world/runner/4049569.chao.di,156394.41,4:05:22,14722.199999999999,27
1826,Yikun YU,H,45,45-49M,NL,Bosch,513,1373,1165,224,43:27:02,25:10:33,TRUE,f,2026-08-28T17:50:18.530Z,https://utmb.world/runner/5073267.yikun.yu,156422.32,3:13:51,11631.439999999999,27
1575,Holly RYERSON,F,43,40-44W,US,Salomon,540,1374,209,38,43:27:34,25:11:05,TRUE,f,2026-08-28T17:49:28.510Z,https://utmb.world/runner/2571721.holly.ryerson,156453.79,1:38:03,5883.44,27
2186,Nicholas ELS,H,45,45-49M,ZA,NA,475,1375,1166,225,43:27:56,25:11:27,TRUE,f,2026-08-28T17:52:33.360Z,https://utmb.world/runner/4321102.nicholas.els,156476.44,3:50:18,13818.06,27
2236,Monica SAAVEDRA,F,44,40-44W,US,NA,469,1376,210,39,43:28:00,25:11:31,TRUE,f,2026-08-28T17:50:41.640Z,https://utmb.world/runner/4849560.monica.saavedra,156479.91,3:21:33,12092.66,27
1913,Cheryll JANUSZEWSKI,F,45,45-49W,GB,NA,505,1377,211,27,43:28:54,25:12:25,TRUE,f,2026-08-28T17:51:22.480Z,https://utmb.world/runner/1709531.cheryll.januszewski,156533.81,4:00:43,14443.26,27
1787,Hui TANG,H,35,35-39M,CN,NA,517,1378,1167,225,43:28:56,25:12:27,TRUE,f,2026-08-28T17:51:06.470Z,https://utmb.world/runner/6261469.hui.tang,156535.77,4:24:08,15847.95,27
2158,Alan LO,H,53,50-54M,HK,NA,478,1379,1168,124,43:29:13,25:12:44,TRUE,f,2026-08-28T17:51:48.400Z,https://utmb.world/runner/228001.alan.lo,156553.19,1:57:13,7032.79,27
2212,Cédric THENON,H,53,50-54M,FR,Le sanglier bressan,472,1380,1169,125,43:29:36,25:13:07,TRUE,f,2026-08-28T17:52:29.570Z,https://utmb.world/runner/645118.cedric.thenon,156575.49,4:14:58,15298.309999999998,27
883,Nicolas BREILLOT,H,44,40-44M,FR,NA,631,1381,1170,278,43:29:47,25:13:18,TRUE,f,2026-08-28T17:52:15.340Z,https://utmb.world/runner/5750076.nicolas.breillot,156587.36,4:01:18,14477.780000000002,27
2401,Richard KOPEC,H,50,50-54M,US,NA,446,1382,1171,126,43:30:00,25:13:31,TRUE,f,2026-08-28T17:50:40.510Z,https://utmb.world/runner/6138859.richard.kopec,156599.66,2:19:31,8371,27
893,Hayden SAVAGE,H,26,20-34M,AU,NA,629,1383,1172,253,43:30:10,25:13:41,TRUE,f,2026-08-28T17:49:20.690Z,https://utmb.world/runner/5982105.hayden.savage,156610.2,4:37:54,16673.74,27
1205,Nicolas VAUDRON,H,45,45-49M,FR,NA,582,1384,1173,226,43:30:14,25:13:45,TRUE,f,2026-08-28T17:52:41.930Z,https://utmb.world/runner/2200153.nicolas.vaudron,156613.58,4:22:23,15742.999999999998,27
2691,Nicholas JONES,H,40,40-44M,GB,NA,NA,1385,1174,279,43:31:41,25:15:12,TRUE,f,2026-08-28T17:50:18.830Z,https://utmb.world/runner/4879721.nicholas.jones,156700.91,4:09:53,14992.8,27
2269,Jean-Christel TRABAREL,H,51,50-54M,FR,NA,464,1386,1175,127,43:31:44,25:15:15,TRUE,f,2026-08-28T17:52:45.280Z,https://utmb.world/runner/592361.jeanchristel.trabarel,156703.98,2:54:36,10475.52,27
1451,Ouisam JEMILI,H,39,35-39M,FR,Easc,553,1387,1176,226,43:32:29,25:16:00,TRUE,f,2026-08-28T17:52:34.760Z,https://utmb.world/runner/4515464.ouisam.jemili,156748.99,3:35:30,12929.52,27
2314,Jose Angel CIFRE SOSPEDRA,H,48,45-49M,ES,CM Volta al terme Fondeguilla,459,1388,1177,227,43:33:15,25:16:46,TRUE,f,2026-08-28T17:50:31.180Z,https://utmb.world/runner/870390.joseangel.cifresospedra,156795.08,3:02:46,10966.3,27
2150,Michiko HIMURO,F,53,50-54W,JP,NA,479,1389,212,23,43:33:36,25:17:07,TRUE,f,2026-08-28T17:49:47.700Z,https://utmb.world/runner/772513.michiko.himuro,156815.39,4:24:57,15897.33,27
2585,David HENRY,H,38,35-39M,GB,NA,405,1390,1178,227,43:34:30,25:18:01,TRUE,f,2026-08-28T17:51:38.890Z,https://utmb.world/runner/6179325.david.henry,156869.27,4:03:11,14590.810000000001,27
2115,Romain ROLAND,H,44,40-44M,BE,Les PotosROSes,483,1391,1179,280,43:34:32,25:18:03,TRUE,f,2026-08-28T17:50:56.370Z,https://utmb.world/runner/2055783.romain.roland,156871.99,2:37:29,9448.73,27
1851,Muhammad SYAHRUDIN,H,31,20-34M,ID,larilari.id,549,1392,1180,254,43:34:45,25:18:16,TRUE,f,2026-08-28T17:51:28.780Z,https://utmb.world/runner/4261095.muhammad.syahrudin,156884.75,3:23:57,12236.539999999999,27
2344,Franck GUTH,H,56,55-59M,FR,NA,455,1393,1181,52,43:35:14,25:18:45,TRUE,f,2026-08-28T17:52:49.170Z,https://utmb.world/runner/1565743.franck.guth,156914.05,4:05:56,14756.169999999998,27
1633,Eiji TAGAMI,H,50,50-54M,JP,TeamNextStep/3HAWK/STU,534,1394,1182,128,43:35:24,25:18:55,TRUE,f,2026-08-28T17:52:01.130Z,https://utmb.world/runner/1282557.eiji.tagami,156924.83,3:55:00,14100.46,27
2367,Philippe GOY,H,48,45-49M,FR,CORCY ENDURANCE,451,1395,1183,228,43:35:55,25:19:26,TRUE,f,2026-08-28T17:50:38.360Z,https://utmb.world/runner/4463270.philippe.goy,156955.13,4:31:23,16283.32,27
